,start_station,end_station,size,Unnamed: 0,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time,index,mes
124,149,149,154,92299,40.4498448,-3.6878512,-3.6878512,40.4498448,2317,2021-01-19T19:00:00Z,92299,2021/3/01
125,149,149,154,93987,40.4498448,-3.6878512,-3.6878512,40.4498448,6,2021-01-15T15:00:00Z,93987,2021/3/01
126,149,149,154,94243,40.4498448,-3.6878512,-3.6878512,40.4498448,9694,2021-01-21T06:00:00Z,94243,2021/3/01
127,149,149,154,95748,40.4498448,-3.6878512,-3.6878512,40.4498448,13,2021-01-15T15:00:00Z,95748,2021/3/01
128,149,149,154,97082,40.4498448,-3.6878512,-3.6878512,40.4498448,5423,2021-01-03T13:00:00Z,97082,2021/3/01
129,149,149,154,97625,40.4498448,-3.6878512,-3.6878512,40.4498448,629,2021-01-18T13:00:00Z,97625,2021/3/01
130,149,149,154,97663,40.4498448,-3.6878512,-3.6878512,40.4498448,4,2021-01-19T10:00:00Z,97663,2021/3/01
131,149,149,154,98444,40.4498448,-3.6878512,-3.6878512,40.4498448,12302,2021-01-28T16:00:00Z,98444,2021/3/01
132,149,149,154,100401,40.4498448,-3.6878512,-3.6878512,40.4498448,15367,2021-01-30T09:00:00Z,100401,2021/3/01
133,149,149,154,102966,40.4498448,-3.6878512,-3.6878512,40.4498448,5,2021-01-15T15:00:00Z,102966,2021/3/01
134,149,149,154,102967,40.4498448,-3.6878512,-3.6878512,40.4498448,5,2021-01-15T15:00:00Z,102967,2021/3/01
135,149,149,154,103597,40.4498448,-3.6878512,-3.6878512,40.4498448,1684,2021-01-25T19:00:00Z,103597,2021/3/01
136,149,149,154,105003,40.4498448,-3.6878512,-3.6878512,40.4498448,13,2021-01-19T01:00:00Z,105003,2021/3/01
137,149,149,154,105521,40.4498448,-3.6878512,-3.6878512,40.4498448,6636,2021-01-26T14:00:00Z,105521,2021/3/01
138,149,149,154,106262,40.4498448,-3.6878512,-3.6878512,40.4498448,1129,2021-01-03T21:00:00Z,106262,2021/3/01
139,149,149,154,108407,40.4498448,-3.6878512,-3.6878512,40.4498448,953,2021-01-07T19:00:00Z,108407,2021/3/01
140,149,149,154,108419,40.4498448,-3.6878512,-3.6878512,40.4498448,9,2021-01-08T06:00:00Z,108419,2021/3/01
141,149,149,154,109572,40.4498448,-3.6878512,-3.6878512,40.4498448,1485,2021-01-29T20:00:00Z,109572,2021/3/01
142,149,149,154,109581,40.4498448,-3.6878512,-3.6878512,40.4498448,977,2021-01-29T21:00:00Z,109581,2021/3/01
143,149,149,154,112016,40.4498448,-3.6878512,-3.6878512,40.4498448,1233,2021-01-07T13:00:00Z,112016,2021/3/01
144,149,149,154,113386,40.4498448,-3.6878512,-3.6878512,40.4498448,18991,2021-01-31T12:00:00Z,113386,2021/3/01
145,149,149,154,113581,40.4498448,-3.6878512,-3.6878512,40.4498448,1567,2021-01-04T10:00:00Z,113581,2021/3/01
146,149,149,154,114737,40.4498448,-3.6878512,-3.6878512,40.4498448,994,2021-01-27T17:00:00Z,114737,2021/3/01
147,149,149,154,115749,40.4498448,-3.6878512,-3.6878512,40.4498448,13,2021-01-15T15:00:00Z,115749,2021/3/01
148,149,149,154,116338,40.4498448,-3.6878512,-3.6878512,40.4498448,1302,2021-01-26T12:00:00Z,116338,2021/3/01
149,149,149,154,117689,40.4498448,-3.6878512,-3.6878512,40.4498448,76,2021-01-19T11:00:00Z,117689,2021/3/01
150,149,149,154,118276,40.4498448,-3.6878512,-3.6878512,40.4498448,915,2021-01-26T18:00:00Z,118276,2021/3/01
151,149,149,154,118451,40.4498448,-3.6878512,-3.6878512,40.4498448,3000,2021-01-28T12:00:00Z,118451,2021/3/01
152,149,149,154,120011,40.4498448,-3.6878512,-3.6878512,40.4498448,1181,2021-01-26T13:00:00Z,120011,2021/3/01
153,149,149,154,120071,40.4498448,-3.6878512,-3.6878512,40.4498448,12,2021-01-26T23:00:00Z,120071,2021/3/01
154,57,57,144,805,40.4296363,-3.7128181,-3.7128181,40.4296363,1634,2021-01-01T11:00:00Z,805,2021/3/01
155,57,57,144,1192,40.4296363,-3.7128181,-3.7128181,40.4296363,1219,2021-01-01T13:00:00Z,1192,2021/3/01
156,57,57,144,1230,40.4296363,-3.7128181,-3.7128181,40.4296363,1382,2021-01-01T13:00:00Z,1230,2021/3/01
157,57,57,144,2614,40.4296363,-3.7128181,-3.7128181,40.4296363,3581,2021-01-01T20:00:00Z,2614,2021/3/01
158,57,57,144,4217,40.4296363,-3.7128181,-3.7128181,40.4296363,15,2021-01-02T11:00:00Z,4217,2021/3/01
159,57,57,144,4319,40.4296363,-3.7128181,-3.7128181,40.4296363,6390,2021-01-03T19:00:00Z,4319,2021/3/01
160,57,57,144,4798,40.4296363,-3.7128181,-3.7128181,40.4296363,1090,2021-01-17T10:00:00Z,4798,2021/3/01
161,57,57,144,6079,40.4296363,-3.7128181,-3.7128181,40.4296363,1238,2021-01-03T09:00:00Z,6079,2021/3/01
162,57,57,144,6129,40.4296363,-3.7128181,-3.7128181,40.4296363,954,2021-01-03T19:00:00Z,6129,2021/3/01
163,57,57,144,6689,40.4296363,-3.7128181,-3.7128181,40.4296363,2528,2021-01-18T20:00:00Z,6689,2021/3/01
164,57,57,144,7045,40.4296363,-3.7128181,-3.7128181,40.4296363,26,2021-01-25T10:00:00Z,7045,2021/3/01
165,57,57,144,9398,40.4296363,-3.7128181,-3.7128181,40.4296363,1704,2021-01-29T18:00:00Z,9398,2021/3/01
166,57,57,144,9565,40.4296363,-3.7128181,-3.7128181,40.4296363,1415,2021-01-31T14:00:00Z,9565,2021/3/01
167,57,57,144,10295,40.4296363,-3.7128181,-3.7128181,40.4296363,4283,2021-01-18T19:00:00Z,10295,2021/3/01
168,57,57,144,11163,40.4296363,-3.7128181,-3.7128181,40.4296363,1944,2021-01-29T16:00:00Z,11163,2021/3/01
169,57,57,144,14141,40.4296363,-3.7128181,-3.7128181,40.4296363,6958,2021-01-22T21:00:00Z,14141,2021/3/01
170,57,57,144,15035,40.4296363,-3.7128181,-3.7128181,40.4296363,9,2021-01-02T11:00:00Z,15035,2021/3/01
171,57,57,144,16989,40.4296363,-3.7128181,-3.7128181,40.4296363,5053,2021-01-03T14:00:00Z,16989,2021/3/01
172,57,57,144,17113,40.4296363,-3.7128181,-3.7128181,40.4296363,3079,2021-01-04T19:00:00Z,17113,2021/3/01
173,57,57,144,18131,40.4296363,-3.7128181,-3.7128181,40.4296363,11945,2021-01-26T14:00:00Z,18131,2021/3/01
174,57,57,144,18559,40.4296363,-3.7128181,-3.7128181,40.4296363,8325,2021-01-30T09:00:00Z,18559,2021/3/01
175,57,57,144,19831,40.4296363,-3.7128181,-3.7128181,40.4296363,1641,2021-01-25T12:00:00Z,19831,2021/3/01
176,57,57,144,20306,40.4296363,-3.7128181,-3.7128181,40.4296363,2390,2021-01-29T12:00:00Z,20306,2021/3/01
177,57,57,144,21464,40.4296363,-3.7128181,-3.7128181,40.4296363,1364,2021-01-22T18:00:00Z,21464,2021/3/01
178,57,57,144,21539,40.4296363,-3.7128181,-3.7128181,40.4296363,3096,2021-01-23T20:00:00Z,21539,2021/3/01
179,57,57,144,21568,40.4296363,-3.7128181,-3.7128181,40.4296363,781,2021-01-24T13:00:00Z,21568,2021/3/01
