,index,start_station,start_station_Latitud,start_station_Longitud,end_station,end_station_Longitud,end_station_Latitud,travel_time,hour_time
2134,2164,147,40.4483353,-3.6795811,94,-3.6907044,40.4233686,850,2020-04-24T12:00:00Z
2135,2165,109,40.4301281,-3.6815253,63,-3.6706508,40.4178926,500,2020-04-24T12:00:00Z
2136,2166,170,40.4011039,-3.704403,30,-3.7115428,40.4193355,779,2020-04-24T12:00:00Z
2137,2167,105,40.4270684,-3.6874745,78,-3.6745783,40.4005704,366,2020-04-24T12:00:00Z
2138,2168,48,40.4054473,-3.7020997,30,-3.7115428,40.4193355,651,2020-04-24T12:00:00Z
2139,2169,49,40.4060497,-3.6992427,170,-3.704403,40.4011039,1243,2020-04-24T12:00:00Z
2140,2170,144,40.4323192,-3.6754628,115,-3.7169626,40.4253802,796,2020-04-24T12:00:00Z
2141,2171,31,40.4163446,-3.706625,185,-3.661533,40.4250682,653,2020-04-24T12:00:00Z
2142,2172,65,40.4166859,-3.6893825,186,-3.6782783,40.429069,596,2020-04-24T12:00:00Z
2143,2173,166,40.4139396,-3.7133382,145,-3.671401,40.4297717,564,2020-04-24T12:00:00Z
2144,2174,45,40.4069486,-3.7111381,135,-3.6928901,40.4414845,881,2020-04-24T12:00:00Z
2145,2175,38,40.4112961,-3.7114443,123,-3.7134685,40.4306386,323,2020-04-24T12:00:00Z
2146,2176,91,40.4261113,-3.6788203,90,-3.6835613,40.4250791,361,2020-04-24T12:00:00Z
2147,2177,196,40.4440957,-3.6750918,45,-3.7111381,40.4069486,1203,2020-04-24T12:00:00Z
2148,2178,78,40.4005704,-3.6745783,46,-3.7071178,40.4054496,696,2020-04-24T12:00:00Z
2149,2179,149,40.4498448,-3.6878512,149,-3.6878512,40.4498448,1189,2020-04-24T12:00:00Z
2150,2180,166,40.4139396,-3.7133382,163,-3.7064372,40.4036349,606,2020-04-24T12:00:00Z
2151,2181,160,40.4571995,-3.6766176,149,-3.6878512,40.4498448,404,2020-04-24T12:00:00Z
2152,2182,2,40.42058,-3.7056739,43,-3.7025446,40.4100889,390,2020-04-24T12:00:00Z
2153,2183,82,40.4084793,-3.669683,187,-3.6638407,40.4301353,1517,2020-04-24T12:00:00Z
2154,2184,119,40.4014567,-3.6865777,17,-3.7041859,40.4231675,433,2020-04-24T12:00:00Z
2155,2185,132,40.4463889,-3.7035911,177,-3.694087,40.3915019,891,2020-04-24T12:00:00Z
2156,2186,203,40.4417547,-3.7144239,4,-3.7026739,40.4285905,806,2020-04-24T12:00:00Z
2157,2187,41,40.412228,-3.6989898,41,-3.6989898,40.412228,2199,2020-04-24T12:00:00Z
2158,2188,208,40.4665125,-3.6886852,33,-3.7032096,40.4164757,542,2020-04-24T12:00:00Z
2159,2189,200,40.4336617,-3.704671,43,-3.7025446,40.4100889,2192,2020-04-24T12:00:00Z
2160,2190,76,40.4072851,-3.6751544,19,-3.6953951,40.4218997,688,2020-04-24T12:00:00Z
2161,2191,187,40.4301353,-3.6638407,44,-3.7039138,40.4098162,935,2020-04-24T12:00:00Z
2162,2192,93,40.4256984,-3.6894124,171,-3.6984459,40.3997626,314,2020-04-24T12:00:00Z
2163,2193,187,40.4301353,-3.6638407,10,-3.6920816,40.4254027,997,2020-04-24T12:00:00Z
2164,2194,170,40.4011039,-3.704403,79,-3.6805524,40.4050482,754,2020-04-24T12:00:00Z
2165,2195,171,40.3997626,-3.6984459,19,-3.6953951,40.4218997,622,2020-04-24T12:00:00Z
2166,2196,2,40.42058,-3.7056739,43,-3.7025446,40.4100889,377,2020-04-24T12:00:00Z
2167,2197,159,40.4542549,-3.6837348,170,-3.704403,40.4011039,453,2020-04-24T12:00:00Z
2168,2198,199,40.4343244,-3.7148406,41,-3.6989898,40.412228,1113,2020-04-24T12:00:00Z
2169,2199,207,40.4630291,-3.6973991,207,-3.6973991,40.4630291,1429,2020-04-24T12:00:00Z
2170,2200,52,40.4145181,-3.7007838,185,-3.661533,40.4250682,537,2020-04-24T12:00:00Z
2171,2201,216,40.4140528,-3.7288948,175,-3.6983033,40.3962687,1416,2020-04-24T12:00:00Z
2172,2202,65,40.4166859,-3.6893825,4,-3.7026739,40.4285905,1598,2020-04-24T12:00:00Z
2173,2203,154,40.4547769,-3.6946736,175,-3.6983033,40.3962687,1406,2020-04-24T12:00:00Z
2174,2204,170,40.4011039,-3.704403,129,-3.6982818,40.4384684,918,2020-04-24T12:00:00Z
2175,2205,153,40.45235,-3.6930894,214,-3.6569597,40.4434012,1743,2020-04-24T12:00:00Z
2176,2206,78,40.4005704,-3.6745783,82,-3.669683,40.4084793,2096,2020-04-24T12:00:00Z
2177,2207,129,40.4384684,-3.6982818,197,-3.6780252,40.4515501,1248,2020-04-24T12:00:00Z
2178,2208,197,40.4515501,-3.6780252,83,-3.6745339,40.4132589,1175,2020-04-24T12:00:00Z
2179,2209,208,40.4665125,-3.6886852,208,-3.6886852,40.4665125,1869,2020-04-24T12:00:00Z
2180,2210,160,40.4571995,-3.6766176,78,-3.6745783,40.4005704,1835,2020-04-24T12:00:00Z
2181,2211,43,40.4100889,-3.7025446,136,-3.6908127,40.4452833,5049,2020-04-24T12:00:00Z
2182,2212,196,40.4440957,-3.6750918,142,-3.6880402,40.4335262,1971,2020-04-24T12:00:00Z
2183,2213,214,40.4434012,-3.6569597,147,-3.6795811,40.4483353,427,2020-04-24T13:00:00Z
2184,2214,31,40.4163446,-3.706625,31,-3.706625,40.4163446,488,2020-04-24T13:00:00Z
2185,2215,205,40.4535024,-3.7033408,149,-3.6878512,40.4498448,679,2020-04-24T13:00:00Z
2186,2216,65,40.4166859,-3.6893825,199,-3.7148406,40.4343244,479,2020-04-24T13:00:00Z
2187,2217,160,40.4571995,-3.6766176,161,-3.7219659,40.4220566,289,2020-04-24T13:00:00Z
2188,2218,67,40.410829,-3.6931349,82,-3.669683,40.4084793,455,2020-04-24T13:00:00Z
2189,2219,90,40.4250878,-3.6837297,201,-3.7038161,40.4387323,983,2020-04-24T13:00:00Z
2190,2220,67,40.410829,-3.6931349,128,-3.7156915,40.4390391,689,2020-04-24T13:00:00Z
2191,2221,65,40.4166859,-3.6893825,71,-3.674021,40.4160054,614,2020-04-24T13:00:00Z
2192,2222,183,40.4256358,-3.6694506,136,-3.6908127,40.4452833,157,2020-04-24T13:00:00Z
2193,2223,100,40.4247843,-3.6738777,171,-3.6984459,40.3997626,442,2020-04-24T13:00:00Z
2194,2224,74,40.4117601,-3.6765768,169,-3.713846,40.401578,740,2020-04-24T13:00:00Z
2195,2225,98,40.4241911,-3.6754079,128,-3.7156915,40.4390391,506,2020-04-24T13:00:00Z
2196,2226,168,40.4045828,-3.6959159,206,-3.6990499,40.4607994,471,2020-04-24T13:00:00Z
2197,2227,108,40.4274425,-3.670653,196,-3.6750918,40.4440957,537,2020-04-24T13:00:00Z
2198,2228,47,40.4046233,-3.702755,135,-3.6928901,40.4414845,438,2020-04-24T13:00:00Z
2199,2229,65,40.4166859,-3.6893825,172,-3.6935448,40.4008683,1284,2020-04-24T13:00:00Z
2200,2230,160,40.4571995,-3.6766176,80,-3.6907238,40.407626,1291,2020-04-24T13:00:00Z
2201,2231,53,40.4082802,-3.7007295,190,-3.6834711,40.4343761,681,2020-04-24T13:00:00Z
2202,2232,54,40.4266233,-3.7003435,177,-3.694087,40.3915019,692,2020-04-24T13:00:00Z
2203,2233,198,40.4331172,-3.6915713,193,-3.665644,40.4325204,857,2020-04-24T13:00:00Z
2204,2234,174,40.397417,-3.7063771,84,-3.6726923,40.4033695,558,2020-04-24T13:00:00Z
2205,2235,136,40.4452833,-3.6908127,49,-3.6992427,40.4060497,578,2020-04-24T13:00:00Z
2206,2236,165,40.3928841,-3.6976134,182,-3.6655023,40.4187145,1043,2020-04-24T13:00:00Z
2207,2237,67,40.410829,-3.6931349,172,-3.6935448,40.4008683,1416,2020-04-24T13:00:00Z
2208,2238,189,40.4350206,-3.6555431,52,-3.7007838,40.4145181,992,2020-04-24T13:00:00Z
2209,2239,160,40.4571995,-3.6766176,43,-3.7025446,40.4100889,767,2020-04-24T13:00:00Z
2210,2240,149,40.4498448,-3.6878512,13,-3.7104727,40.4273652,408,2020-04-24T13:00:00Z
2211,2241,160,40.4571995,-3.6766176,139,-3.6904495,40.4393558,756,2020-04-24T13:00:00Z
2212,2242,160,40.4571995,-3.6766176,163,-3.7064372,40.4036349,369,2020-04-24T13:00:00Z
2213,2243,172,40.4008683,-3.6935448,161,-3.7219659,40.4220566,658,2020-04-24T13:00:00Z
2214,2244,71,40.4160054,-3.674021,67,-3.6931349,40.410829,644,2020-04-24T13:00:00Z
2215,2245,65,40.4166859,-3.6893825,175,-3.6983033,40.3962687,834,2020-04-24T13:00:00Z
2216,2246,181,40.4181748,-3.67664,128,-3.7156915,40.4390391,565,2020-04-24T13:00:00Z
2217,2247,146,40.4442406,-3.67879,156,-3.6913229,40.4592406,451,2020-04-24T13:00:00Z
2218,2248,143,40.434616,-3.6782355,78,-3.6745783,40.4005704,1202,2020-04-24T13:00:00Z
2219,2249,157,40.459282,-3.6893305,49,-3.6992427,40.4060497,853,2020-04-24T13:00:00Z
2220,2250,189,40.4350206,-3.6555431,81,-3.6919663,40.4095758,282,2020-04-24T13:00:00Z
2221,2251,176,40.3942411,-3.6936302,77,-3.6707742,40.4063347,1025,2020-04-24T13:00:00Z
2222,2252,166,40.4139396,-3.7133382,168,-3.6959159,40.4045828,697,2020-04-24T13:00:00Z
2223,2253,198,40.4331172,-3.6915713,87,-3.6835631,40.4276717,676,2020-04-24T13:00:00Z
2224,2254,216,40.4140528,-3.7288948,121,-3.6986046,40.4018356,1232,2020-04-24T13:00:00Z
2225,2255,160,40.4571995,-3.6766176,13,-3.7104727,40.4273652,421,2020-04-24T13:00:00Z
2226,2256,100,40.4247843,-3.6738777,10,-3.6920816,40.4254027,1019,2020-04-24T13:00:00Z
2227,2257,11,40.4270517,-3.7036192,11,-3.7036192,40.4270517,394,2020-04-24T13:00:00Z
2228,2258,103,40.4303733,-3.6865351,128,-3.7156915,40.4390391,991,2020-04-24T13:00:00Z
2229,2259,74,40.4117601,-3.6765768,54,-3.7003435,40.4266233,521,2020-04-24T13:00:00Z
2230,2260,216,40.4140528,-3.7288948,204,-3.7041702,40.4476606,759,2020-04-24T13:00:00Z
2231,2261,118,40.4007959,-3.688135,175,-3.6983033,40.3962687,1212,2020-04-24T13:00:00Z
2232,2262,160,40.4571995,-3.6766176,208,-3.6886852,40.4665125,315,2020-04-24T13:00:00Z
2233,2263,104,40.4267658,-3.6895792,52,-3.7007838,40.4145181,906,2020-04-24T13:00:00Z
2234,2264,50,40.4083102,-3.69322,134,-3.6955114,40.444027,1825,2020-04-24T13:00:00Z
2235,2265,131,40.4417543,-3.704022,77,-3.6707742,40.4063347,1116,2020-04-24T13:00:00Z
2236,2266,149,40.4498448,-3.6878512,49,-3.6992427,40.4060497,1330,2020-04-24T13:00:00Z
2237,2267,154,40.4547769,-3.6946736,186,-3.6782783,40.429069,1071,2020-04-24T13:00:00Z
2238,2268,37,40.4108606,-3.7141234,41,-3.6989898,40.412228,470,2020-04-24T13:00:00Z
2239,2269,124,40.4308173,-3.6993182,65,-3.6893825,40.4166859,1442,2020-04-24T13:00:00Z
2240,2270,161,40.4221372,-3.7220624,8,-3.6953067,40.4277143,1163,2020-04-24T13:00:00Z
2241,2271,90,40.4250878,-3.6837297,180,-3.6759244,40.3941252,661,2020-04-24T13:00:00Z
2242,2272,89,40.4272628,-3.6751716,175,-3.6983033,40.3962687,1075,2020-04-24T13:00:00Z
2243,2273,46,40.4054496,-3.7071178,209,-3.6887875,40.4656872,831,2020-04-24T13:00:00Z
2244,2274,123,40.4306386,-3.7134685,132,-3.7035911,40.4463889,243,2020-04-24T13:00:00Z
2245,2275,37,40.4108606,-3.7141234,141,-3.6892902,40.4354253,1194,2020-04-24T13:00:00Z
2246,2276,149,40.4498448,-3.6878512,31,-3.706625,40.4163446,1272,2020-04-24T13:00:00Z
2247,2277,216,40.4140528,-3.7288948,168,-3.6959159,40.4045828,1272,2020-04-24T13:00:00Z
2248,2278,101,40.4231223,-3.6694246,51,-3.6935934,40.4077234,801,2020-04-24T13:00:00Z
2249,2279,67,40.410829,-3.6931349,199,-3.7148406,40.4343244,473,2020-04-24T13:00:00Z
2250,2280,9,40.4156134,-3.7094093,90,-3.6835613,40.4250791,557,2020-04-24T13:00:00Z
2251,2281,131,40.4417543,-3.704022,212,-3.7165313,40.3981605,1313,2020-04-24T13:00:00Z
2252,2282,100,40.4247843,-3.6738777,149,-3.6878512,40.4498448,911,2020-04-24T13:00:00Z
2253,2283,75,40.4083387,-3.6784149,30,-3.7115428,40.4193355,432,2020-04-24T13:00:00Z
2254,2284,65,40.4166859,-3.6893825,123,-3.7134685,40.4306386,836,2020-04-24T13:00:00Z
2255,2285,181,40.4181748,-3.67664,181,-3.67664,40.4181748,2305,2020-04-24T13:00:00Z
2256,2286,117,40.4309046,-3.7189152,43,-3.7025446,40.4100889,812,2020-04-24T13:00:00Z
2257,2287,161,40.4221372,-3.7220624,207,-3.6973991,40.4630291,559,2020-04-24T13:00:00Z
2258,2288,144,40.4323192,-3.6754628,59,-3.7041167,40.4254802,3944,2020-04-24T13:00:00Z
2259,2289,52,40.4145181,-3.7007838,53,-3.7007295,40.4082802,2733,2020-04-24T13:00:00Z
2260,2290,161,40.4221372,-3.7220624,129,-3.6982818,40.4384684,1765,2020-04-24T13:00:00Z
2261,2291,48,40.4054473,-3.7020997,48,-3.7020997,40.4054473,3220,2020-04-24T13:00:00Z
2262,2292,84,40.4033695,-3.6726923,85,-3.6799299,40.4211415,3798,2020-04-24T13:00:00Z
2263,2293,74,40.4117601,-3.6765768,74,-3.6765768,40.4117601,3270,2020-04-24T13:00:00Z
2264,2294,17,40.4231675,-3.7041859,17,-3.7041859,40.4231675,20,2020-04-24T14:00:00Z
2265,2295,84,40.4033695,-3.6726923,82,-3.669683,40.4084793,465,2020-04-24T14:00:00Z
2266,2296,210,40.4197538,-3.702631,208,-3.6886852,40.4665125,376,2020-04-24T14:00:00Z
2267,2297,5,40.428362,-3.7020743,101,-3.6694246,40.4231223,688,2020-04-24T14:00:00Z
2268,2298,201,40.4387323,-3.7038161,101,-3.6694246,40.4231223,425,2020-04-24T14:00:00Z
2269,2299,95,40.4226634,-3.6869914,81,-3.6919663,40.4095758,676,2020-04-24T14:00:00Z
2270,2300,19,40.4218997,-3.6953951,13,-3.7104727,40.4273652,310,2020-04-24T14:00:00Z
2271,2301,154,40.4547769,-3.6946736,52,-3.7007838,40.4145181,848,2020-04-24T14:00:00Z
2272,2302,185,40.4250682,-3.661533,79,-3.6805524,40.4050482,640,2020-04-24T14:00:00Z
2273,2303,90,40.4250878,-3.6837297,207,-3.6973991,40.4630291,1043,2020-04-24T14:00:00Z
2274,2304,149,40.4498448,-3.6878512,210,-3.702631,40.4197538,412,2020-04-24T14:00:00Z
2275,2305,43,40.4100889,-3.7025446,181,-3.67664,40.4181748,788,2020-04-24T14:00:00Z
2276,2306,65,40.4166859,-3.6893825,38,-3.7114443,40.4112961,623,2020-04-24T14:00:00Z
2277,2307,73,40.411463,-3.669099,45,-3.7111381,40.4069486,320,2020-04-24T14:00:00Z
2278,2308,72,40.415721,-3.669623,201,-3.7038161,40.4387323,1089,2020-04-24T14:00:00Z
2279,2309,17,40.4231675,-3.7041859,43,-3.7025446,40.4100889,425,2020-04-24T14:00:00Z
2280,2310,160,40.4571995,-3.6766176,47,-3.702755,40.4046233,880,2020-04-24T14:00:00Z
2281,2311,160,40.4571995,-3.6766176,128,-3.7156915,40.4390391,1429,2020-04-24T14:00:00Z
2282,2312,160,40.4571995,-3.6766176,128,-3.7156915,40.4390391,1380,2020-04-24T14:00:00Z
2283,2313,65,40.4166859,-3.6893825,30,-3.7115428,40.4193355,519,2020-04-24T14:00:00Z
2284,2314,216,40.4140528,-3.7288948,192,-3.6714315,40.431855,1057,2020-04-24T14:00:00Z
2285,2315,81,40.4095758,-3.6919663,129,-3.6982818,40.4384684,720,2020-04-24T14:00:00Z
2286,2316,7,40.4252161,-3.6977399,218,-3.6573999,40.4105519,1387,2020-04-24T14:00:00Z
2287,2317,170,40.4011039,-3.704403,14,-3.7133768,40.4259913,618,2020-04-24T14:00:00Z
2288,2318,175,40.3962687,-3.6983033,48,-3.7020997,40.4054473,407,2020-04-24T14:00:00Z
2289,2319,155,40.4572863,-3.700864,57,-3.7128181,40.4296363,1383,2020-04-24T14:00:00Z
2290,2320,30,40.4193355,-3.7115428,65,-3.6893825,40.4166859,390,2020-04-24T14:00:00Z
2291,2321,126,40.4345672,-3.7017424,52,-3.7007838,40.4145181,755,2020-04-24T14:00:00Z
2292,2322,94,40.4233686,-3.6907044,67,-3.6931349,40.410829,447,2020-04-24T14:00:00Z
2293,2323,94,40.4233686,-3.6907044,67,-3.6931349,40.410829,441,2020-04-24T14:00:00Z
2294,2324,103,40.4303733,-3.6865351,171,-3.6984459,40.3997626,218,2020-04-24T14:00:00Z
2295,2325,106,40.4248642,-3.6878868,117,-3.7189152,40.4309046,2647,2020-04-24T14:00:00Z
2296,2326,5,40.428362,-3.7020743,116,-3.7118457,40.4241889,510,2020-04-24T14:00:00Z
2297,2327,178,40.4030242,-3.6788939,133,-3.7000292,40.4471673,141,2020-04-24T14:00:00Z
2298,2328,77,40.4063347,-3.6707742,45,-3.7111381,40.4069486,694,2020-04-24T14:00:00Z
2299,2329,10,40.4254027,-3.6920816,46,-3.7071178,40.4054496,405,2020-04-24T14:00:00Z
2300,2330,77,40.4063347,-3.6707742,45,-3.7111381,40.4069486,680,2020-04-24T14:00:00Z
2301,2331,77,40.4063347,-3.6707742,45,-3.7111381,40.4069486,769,2020-04-24T14:00:00Z
2302,2332,43,40.4100889,-3.7025446,123,-3.7134685,40.4306386,768,2020-04-24T14:00:00Z
2303,2333,145,40.4297717,-3.671401,213,-3.7001575,40.3889363,295,2020-04-24T14:00:00Z
2304,2334,81,40.4095758,-3.6919663,185,-3.661533,40.4250682,624,2020-04-24T14:00:00Z
2305,2335,57,40.4296363,-3.7128181,187,-3.6638407,40.4301353,910,2020-04-24T14:00:00Z
2306,2336,166,40.4139396,-3.7133382,154,-3.6946736,40.4547769,643,2020-04-24T14:00:00Z
2307,2337,150,40.4491125,-3.690541,196,-3.6750918,40.4440957,1147,2020-04-24T14:00:00Z
2308,2338,101,40.4231223,-3.6694246,133,-3.7000292,40.4471673,989,2020-04-24T14:00:00Z
2309,2339,18,40.4209206,-3.6995679,167,-3.7176456,40.4137331,682,2020-04-24T14:00:00Z
2310,2340,41,40.412228,-3.6989898,30,-3.7115428,40.4193355,697,2020-04-24T14:00:00Z
2311,2341,152,40.4527163,-3.6989497,181,-3.67664,40.4181748,1369,2020-04-24T14:00:00Z
2312,2342,195,40.4392483,-3.6754913,34,-3.7035044,40.4144117,1300,2020-04-24T14:00:00Z
2313,2343,192,40.431855,-3.6714315,217,-3.6891094,40.4810028,1107,2020-04-24T14:00:00Z
2314,2344,86,40.4185779,-3.6933298,207,-3.6973991,40.4630291,1054,2020-04-24T14:00:00Z
2315,2345,41,40.412228,-3.6989898,199,-3.7148406,40.4343244,1345,2020-04-24T14:00:00Z
2316,2346,53,40.4082802,-3.7007295,53,-3.7007295,40.4082802,3278,2020-04-24T14:00:00Z
2317,2347,102,40.4211552,-3.6840806,139,-3.6904495,40.4393558,6258,2020-04-24T14:00:00Z
2318,2348,213,40.3889363,-3.7001575,213,-3.7001575,40.3889363,11870,2020-04-24T14:00:00Z
2319,2349,45,40.4069486,-3.7111381,73,-3.669099,40.411463,365,2020-04-24T15:00:00Z
2320,2350,10,40.4254027,-3.6920816,26,-3.6945421,40.4238308,584,2020-04-24T15:00:00Z
2321,2351,14,40.4259913,-3.7133768,19,-3.6953951,40.4218997,563,2020-04-24T15:00:00Z
2322,2352,160,40.4571995,-3.6766176,13,-3.7104727,40.4273652,483,2020-04-24T15:00:00Z
2323,2353,86,40.4185779,-3.6933298,106,-3.6878604,40.4250085,635,2020-04-24T15:00:00Z
2324,2354,208,40.4665125,-3.6886852,210,-3.702631,40.4197538,823,2020-04-24T15:00:00Z
2325,2355,201,40.4387323,-3.7038161,30,-3.7115428,40.4193355,861,2020-04-24T15:00:00Z
2326,2357,65,40.4166859,-3.6893825,84,-3.6726923,40.4033695,467,2020-04-24T15:00:00Z
2327,2358,164,40.3971366,-3.6944851,90,-3.6835613,40.4250791,1020,2020-04-24T15:00:00Z
2328,2359,209,40.4656872,-3.6887875,52,-3.7007838,40.4145181,1243,2020-04-24T15:00:00Z
2329,2360,216,40.4140528,-3.7288948,43,-3.7025446,40.4100889,1369,2020-04-24T15:00:00Z
2330,2361,156,40.4592406,-3.6913229,127,-3.7083987,40.4339055,1163,2020-04-24T15:00:00Z
2331,2362,134,40.444027,-3.6955114,134,-3.6955114,40.444027,1070,2020-04-24T15:00:00Z
2332,2363,145,40.4297717,-3.671401,172,-3.6935448,40.4008683,484,2020-04-24T15:00:00Z
2333,2364,206,40.4607994,-3.6990499,168,-3.6959159,40.4045828,406,2020-04-24T15:00:00Z
2334,2365,74,40.4117601,-3.6765768,49,-3.6992427,40.4060497,721,2020-04-24T15:00:00Z
2335,2366,75,40.4083387,-3.6784149,103,-3.6865351,40.4303733,190,2020-04-24T15:00:00Z
2336,2367,149,40.4498448,-3.6878512,103,-3.6865351,40.4303733,1038,2020-04-24T15:00:00Z
2337,2368,132,40.4463889,-3.7035911,13,-3.7104727,40.4273652,1018,2020-04-24T15:00:00Z
2338,2369,86,40.4185779,-3.6933298,217,-3.6891094,40.4810028,1348,2020-04-24T15:00:00Z
2339,2370,219,40.4083961,-3.6467783,139,-3.6904495,40.4393558,1329,2020-04-24T15:00:00Z
2340,2371,163,40.4036349,-3.7064372,163,-3.7064372,40.4036349,30,2020-04-24T15:00:00Z
2341,2372,163,40.4036349,-3.7064372,163,-3.7064372,40.4036349,9,2020-04-24T15:00:00Z
2342,2373,178,40.4030242,-3.6788939,51,-3.6935934,40.4077234,194,2020-04-24T15:00:00Z
2343,2374,63,40.4178926,-3.6706508,75,-3.6784149,40.4083387,680,2020-04-24T15:00:00Z
2344,2375,218,40.4105519,-3.6573999,2,-3.7056739,40.42058,1281,2020-04-24T15:00:00Z
2345,2376,163,40.4036349,-3.7064372,163,-3.7064372,40.4036349,18,2020-04-24T15:00:00Z
2346,2377,201,40.4387323,-3.7038161,142,-3.6880402,40.4335262,868,2020-04-24T15:00:00Z
2347,2378,19,40.4218997,-3.6953951,16,-3.7074955,40.4229421,376,2020-04-24T15:00:00Z
2348,2379,54,40.4266233,-3.7003435,74,-3.6765768,40.4117601,490,2020-04-24T15:00:00Z
2349,2380,51,40.4077234,-3.6935934,86,-3.6933298,40.4185779,469,2020-04-24T15:00:00Z
2350,2381,139,40.4393558,-3.6904495,212,-3.7165313,40.3981605,379,2020-04-24T15:00:00Z
2351,2382,178,40.4030242,-3.6788939,33,-3.7032096,40.4164757,923,2020-04-24T15:00:00Z
2352,2383,176,40.3942411,-3.6936302,133,-3.7000292,40.4471673,735,2020-04-24T15:00:00Z
2353,2384,57,40.4296363,-3.7128181,42,-3.6982294,40.4107714,1057,2020-04-24T15:00:00Z
2354,2385,53,40.4082802,-3.7007295,48,-3.7020997,40.4054473,264,2020-04-24T15:00:00Z
2355,2386,4,40.4285905,-3.7026739,203,-3.7144239,40.4417547,1331,2020-04-24T15:00:00Z
2356,2387,125,40.4353128,-3.6948316,46,-3.7071178,40.4054496,1312,2020-04-24T15:00:00Z
2357,2388,48,40.4054473,-3.7020997,170,-3.704403,40.4011039,1393,2020-04-24T15:00:00Z
2358,2389,196,40.4440957,-3.6750918,54,-3.7003435,40.4266233,1451,2020-04-24T15:00:00Z
2359,2390,162,40.4035176,-3.7107559,83,-3.6745339,40.4132589,1215,2020-04-24T15:00:00Z
2360,2391,78,40.4005704,-3.6745783,65,-3.6893825,40.4166859,344,2020-04-24T15:00:00Z
2361,2392,43,40.4100889,-3.7025446,39,-3.7090043,40.4112662,160,2020-04-24T15:00:00Z
2362,2393,149,40.4498448,-3.6878512,139,-3.6904495,40.4393558,329,2020-04-24T15:00:00Z
2363,2394,94,40.4233686,-3.6907044,196,-3.6750918,40.4440957,668,2020-04-24T15:00:00Z
2364,2395,95,40.4226634,-3.6869914,111,-3.7177783,40.433982,146,2020-04-24T15:00:00Z
2365,2396,172,40.4008683,-3.6935448,166,-3.7133382,40.4139396,609,2020-04-24T15:00:00Z
2366,2397,131,40.4417543,-3.704022,164,-3.6944851,40.3971366,506,2020-04-24T15:00:00Z
2367,2398,4,40.4285905,-3.7026739,168,-3.6959159,40.4045828,2126,2020-04-24T15:00:00Z
2368,2399,49,40.4060497,-3.6992427,149,-3.6878512,40.4498448,1140,2020-04-24T15:00:00Z
2369,2400,113,40.4277472,-3.7207145,198,-3.6915713,40.4331172,438,2020-04-24T15:00:00Z
2370,2401,43,40.4100889,-3.7025446,174,-3.7063771,40.397417,2479,2020-04-24T15:00:00Z
2371,2402,111,40.4335742,-3.7174896,33,-3.7032096,40.4164757,316,2020-04-24T15:00:00Z
2372,2403,204,40.4476606,-3.7041702,115,-3.7169626,40.4253802,586,2020-04-24T15:00:00Z
2373,2404,48,40.4054473,-3.7020997,207,-3.6973991,40.4630291,811,2020-04-24T15:00:00Z
2374,2405,171,40.3997626,-3.6984459,210,-3.702631,40.4197538,966,2020-04-24T15:00:00Z
2375,2406,197,40.4515501,-3.6780252,197,-3.6780252,40.4515501,1585,2020-04-24T15:00:00Z
2376,2407,58,40.4222601,-3.6979458,12,-3.7062202,40.4285271,1473,2020-04-24T15:00:00Z
2377,2408,164,40.3971366,-3.6944851,212,-3.7165313,40.3981605,1664,2020-04-24T15:00:00Z
2378,2409,123,40.4306386,-3.7134685,201,-3.7038161,40.4387323,3824,2020-04-24T15:00:00Z
2379,2410,217,40.4810028,-3.6891094,131,-3.704022,40.4417543,6514,2020-04-24T15:00:00Z
2380,2411,108,40.4274425,-3.670653,171,-3.6984459,40.3997626,337,2020-04-24T16:00:00Z
2381,2412,174,40.397417,-3.7063771,38,-3.7114443,40.4112961,397,2020-04-24T16:00:00Z
2382,2413,78,40.4005704,-3.6745783,115,-3.7169626,40.4253802,508,2020-04-24T16:00:00Z
2383,2414,47,40.4046233,-3.702755,136,-3.6908127,40.4452833,608,2020-04-24T16:00:00Z
2384,2415,211,40.4206168,-3.7025369,208,-3.6886852,40.4665125,460,2020-04-24T16:00:00Z
2385,2416,83,40.4132589,-3.6745339,115,-3.7169626,40.4253802,731,2020-04-24T16:00:00Z
2386,2417,147,40.4483353,-3.6795811,214,-3.6569597,40.4434012,624,2020-04-24T16:00:00Z
2387,2418,171,40.3997626,-3.6984459,210,-3.702631,40.4197538,878,2020-04-24T16:00:00Z
2388,2419,117,40.4309046,-3.7189152,131,-3.704022,40.4417543,314,2020-04-24T16:00:00Z
2389,2420,117,40.4309046,-3.7189152,145,-3.671401,40.4297717,598,2020-04-24T16:00:00Z
2390,2421,102,40.4211552,-3.6840806,80,-3.6907238,40.407626,777,2020-04-24T16:00:00Z
2391,2422,95,40.4226634,-3.6869914,149,-3.6878512,40.4498448,991,2020-04-24T16:00:00Z
2392,2423,194,40.4371986,-3.6771947,194,-3.6771947,40.4371986,732,2020-04-24T16:00:00Z
2393,2424,128,40.4390329,-3.7155506,187,-3.6638407,40.4301353,844,2020-04-24T16:00:00Z
2394,2425,58,40.4222601,-3.6979458,169,-3.713846,40.401578,175,2020-04-24T16:00:00Z
